0.027250603311032212,0.06145694897291121
0.02725114696208472,0.06145826076553673
0.027251745188749982,0.06145956397656893
0.027252300758122877,0.06146087994698446
0.027252860074082813,0.061462203006506066
0.02725344666848567,0.06146351839776698
0.027253980664433172,0.06146482772571016
0.02725452546796865,0.061466133208428864
0.027255063205563687,0.06146743183466363
0.02725564805052752,0.061468743126395164
0.02725620826783172,0.06147005159454866
0.027256770488094204,0.06147135697830275
0.027257310907677884,0.06147266658457318
0.02725785803171414,0.06147397570887314
0.02725842395045458,0.061475288499009184
0.027258996640276534,0.061476607762158686
0.027259541644690632,0.061477926612700906
0.027260094723340206,0.06147924314094777
0.02726065235863591,0.06148055314454248
0.02726120353747806,0.06148186201684802
0.02726175887158805,0.06148316732069925
0.02726230937752458,0.061484471072989044
0.027262886661725466,0.06148579223006012
0.0272634438852513,0.06148712993457084
0.027263970674200097,0.06148845879214537
0.02726451400105369,0.0614897751732284
0.02726508634712317,0.061491082686302656
0.027265650992633075,0.06149239350304658
0.027266216590678766,0.06149370474063287
0.027266755010566995,0.06149502008181218
0.027267279241342327,0.06149633035894908
0.027267832558165936,0.06149764079566922
0.02726837210431375,0.06149894459688032
0.027268939872245795,0.061500263848754955
0.027269483649389414,0.06150156978995325
0.027270055642742735,0.061502871854036134
0.027270603156093656,0.06150418332442664
0.027271162145696845,0.06150550316034764
0.02727170961588933,0.06150682059296053
0.02727223772087395,0.06150813066237282
0.027272772652299077,0.061509440451459896
0.027273311738519698,0.0615107496814723
0.027273863586924033,0.061512068263278374
0.027274424776481718,0.06151338637738002
0.027274994686135173,0.061514695340366576
0.027275576496826867,0.061515998908489244
0.02727615456355853,0.06151733785362312
0.027276686564576505,0.061518663554354314
0.027277237587262554,0.061519976011249033
0.027277799040893128,0.061521290247810834
0.02727836114764358,0.06152259466564902
0.02727890558683474,0.06152391212839892
0.027279468454426373,0.06152521742137862
0.027280025066690028,0.061526525497329954
0.027280577982456575,0.061527833088102835
0.027281102674058186,0.06152914502732498
0.027281677400658566,0.0615304590782757
0.027282242106074328,0.06153176370079205
